"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ref_video_url","Input.a_video_url","Input.b_video_url","Input.ref_start","Input.ref_end","Input.a_start","Input.a_end","Input.b_start","Input.b_end","Answer.choice","Approve","Reject"
"335HHSX8CC4N7W07ZO9X22PV22UDHK","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:17 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:17 PDT 2018","","","3S0TNUHWKTHW05X7MNKTE9RC8XC8DA","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:55:54 PDT 2018","Fri Jul 27 15:55:56 PDT 2018","Mon Jul 30 15:55:56 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","121","121.0001","88","88.0001","114","114.0001","optionB"
"30IRMPJWDYI8AWKKNA7EKJMR9KPKR1","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:27 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:27 PDT 2018","","","3DL65MZB8DE34E1KZUBIMD5GY0YECF","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:17:36 PDT 2018","Fri Jul 27 16:17:39 PDT 2018","Mon Jul 30 16:17:39 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","133","133.0001","100","100.0001","167","167.0001","optionA"
"3Y3N5A7N4F8CXLW9MHCO7S7S1CZMYA","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:31 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:31 PDT 2018","","","3YMU66OBIN7S508RRHF7X7N8O8IGH7","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:58:44 PDT 2018","Fri Jul 27 15:59:46 PDT 2018","Mon Jul 30 15:59:46 PDT 2018","","","","62","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","20","20.0001","104","104.0001","217","217.0001","optionB"
"3MG8450X2N911F9H4W7RLBVAATZPUB","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:40 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:40 PDT 2018","","","33F859I566CWEJ0GBVNTWWWB8VQBHL","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:58:30 PDT 2018","Fri Jul 27 15:58:35 PDT 2018","Mon Jul 30 15:58:35 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","258","258.0001","1","1.0001","200","200.0001","optionC"
"3NFWQRSHVDD65KJS6OM552GFZFXGFZ","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:40 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:40 PDT 2018","","","38SKSKU7R1W8NNXC8QU8ABTVK2JIL8","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:53:35 PDT 2018","Fri Jul 27 15:53:39 PDT 2018","Mon Jul 30 15:53:39 PDT 2018","","","","4","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","177","177.0001","14","14.0001","155","155.0001","optionA"
"3JUDR1D0D5QDHF1ULPCAFXQSWY1Q2K","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:57 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:57 PDT 2018","","","3RXCAC0YIROZCP7YODL1KUU9LPSG8S","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:54:14 PDT 2018","Fri Jul 27 15:54:17 PDT 2018","Mon Jul 30 15:54:17 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","18","18.0001","34","34.0001","174","174.0001","optionB"
"3WKGUBL7SYLCTW04XYN2RQOW66AL4M","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:39:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:39:04 PDT 2018","","","3HSYG7LRBJXO9C5INT3J8RVTN63KKI","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:04:59 PDT 2018","Fri Jul 27 16:05:02 PDT 2018","Mon Jul 30 16:05:02 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","163","163.0001","184","184.0001","208","208.0001","optionB"
"3MYASTQBG6A0KPZAIEWRBGHWTPQDQG","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:59 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:59 PDT 2018","","","32UTUBMZ7GV1WKV0GK4XBXNKGA1BVB","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:08:54 PDT 2018","Fri Jul 27 16:08:57 PDT 2018","Mon Jul 30 16:08:57 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","184","184.0001","94","94.0001","104","104.0001","optionA"
"30U1YOGZG9VCX5ENAILW6GWXBDBDS5","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:39:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:39:04 PDT 2018","","","3DI28L7YXADJHBRMJXMY5HMPU37E1P","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:06:36 PDT 2018","Fri Jul 27 16:06:41 PDT 2018","Mon Jul 30 16:06:41 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","189","189.0001","193","193.0001","241","241.0001","optionA"
"3QO7EE372NM75S1Q4I5LGQTWQ4EQBM","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:39:37 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:39:37 PDT 2018","","","3B1NLC6UGZVKIH6FAUNC6GPZAZSGPC","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:06:41 PDT 2018","Fri Jul 27 16:06:46 PDT 2018","Mon Jul 30 16:06:46 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","76","76.0001","207","207.0001","236","236.0001","optionA"
"3NBFJK3IOGH0BXWL5R5VSWPTRGOGOL","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:39:30 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:39:30 PDT 2018","","","3WQQ9FUS6AT3L8ZN8RTNJJ3C5C0B86","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:55:34 PDT 2018","Fri Jul 27 15:55:37 PDT 2018","Mon Jul 30 15:55:37 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","11","11.0001","56","56.0001","117","117.0001","optionB"
"3NCN4N1H1FGM2VOYOQD4CWYRLTRNBW","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:39:30 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:39:30 PDT 2018","","","3MB8LZR5BFSZTIN08TFKNR88C68KLL","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:05:36 PDT 2018","Fri Jul 27 16:05:41 PDT 2018","Mon Jul 30 16:05:41 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","262","262.0001","35","35.0001","44","44.0001","optionB"
"3U18MJKL1TL5C0G42Q9ZNG493ERNC3","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:39:30 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:39:30 PDT 2018","","","30ZX6P7VF8UYHCVAG2X37G9MRHHJ2W","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:01:37 PDT 2018","Fri Jul 27 16:01:41 PDT 2018","Mon Jul 30 16:01:41 PDT 2018","","","","4","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","216","216.0001","59","59.0001","85","85.0001","optionA"
"3YZ7A3YHR4SHTSZUVC3D8485YWD5SP","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:04 PDT 2018","","","3Z7ISHFUH0UZ3623E59Q51AFWFM8Z9","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:09:36 PDT 2018","Fri Jul 27 16:09:39 PDT 2018","Mon Jul 30 16:09:39 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","82","82.0001","77","77.0001","258","258.0001","optionA"
"3I7KR83SN9C26WOYTT7STYMX3YJK9E","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:15 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:15 PDT 2018","","","3JZQSN0I3Q98R4HLWRR7UMBV8T5GF9","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:56 PDT 2018","Fri Jul 27 15:56:58 PDT 2018","Mon Jul 30 15:56:58 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","228","228.0001","118","118.0001","153","153.0001","optionA"
"3UEDKCTP9UPYSD05EW98F2VR88VK72","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:04 PDT 2018","","","3KIBXJ1WD5T7Z3QXLLVCF8C27BDKO2","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:08:37 PDT 2018","Fri Jul 27 16:08:42 PDT 2018","Mon Jul 30 16:08:42 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","237","237.0001","67","67.0001","194","194.0001","optionB"
"3Z3R5YC0P2MAAP5YQOLC4LV4P95FT7","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:04 PDT 2018","","","3IO1LGZLK9WXFWISC0CF83HKRBP68G","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:54:43 PDT 2018","Fri Jul 27 15:54:45 PDT 2018","Mon Jul 30 15:54:45 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","7","7.0001","37","37.0001","103","103.0001","optionB"
"3I01FDIL6L7JS6XPG36QFYJTDJCD22","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:04 PDT 2018","","","3WQQ9FUS6AT3L8ZN8RTNJJ3C5C08B3","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:55:37 PDT 2018","Fri Jul 27 15:55:40 PDT 2018","Mon Jul 30 15:55:40 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","187","187.0001","110","110.0001","254","254.0001","optionA"
"30P8I9JKOHKXLKGYP78IJRSCX075VU","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:20 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:20 PDT 2018","","","3NPI0JQDAO4ONMSLUUMJ5Z4O0T0PTU","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:17:16 PDT 2018","Fri Jul 27 16:17:19 PDT 2018","Mon Jul 30 16:17:19 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","77","77.0001","70","70.0001","115","115.0001","optionB"
"3MDWE879UG11DTK4NGUZUV37G4AB9L","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:11 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:11 PDT 2018","","","39GXDJN2OTDIUMXTD8KNKVXJ84G8V9","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:08:03 PDT 2018","Fri Jul 27 16:08:09 PDT 2018","Mon Jul 30 16:08:09 PDT 2018","","","","6","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","197","197.0001","149","149.0001","168","168.0001","optionB"
"3P520RYKCG5X85RYKHYDN5QTJTY5U5","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:15 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:15 PDT 2018","","","3KYQYYSHYV6ZLXKNT49PBVHCN2GDOI","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:59 PDT 2018","Fri Jul 27 15:57:15 PDT 2018","Mon Jul 30 15:57:15 PDT 2018","","","","16","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","186","186.0001","84","84.0001","139","139.0001","optionA"
"366FYU4PTFOJ1SFF14NELCN8UVZKEO","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:27 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:27 PDT 2018","","","37QW5D2ZRGL22UGPJDFI98DC90M8S4","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:06:46 PDT 2018","Fri Jul 27 16:07:03 PDT 2018","Mon Jul 30 16:07:03 PDT 2018","","","","17","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","245","245.0001","19","19.0001","177","177.0001","optionB"
"3CMV9YRYP202WEJP05A6XSDFO30JLB","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:40:00 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:40:00 PDT 2018","","","34J10VATJFXJEKDP0V24RXSPU86IQX","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:54:31 PDT 2018","Fri Jul 27 15:54:35 PDT 2018","Mon Jul 30 15:54:35 PDT 2018","","","","4","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","206","206.0001","22","22.0001","53","53.0001","optionA"
"37VE3DA4YTGUSZ2NLSIR7C1VZHIBHB","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:33 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:33 PDT 2018","","","3Y5140Z9DXFYE8CA0INFRS2FPCKIP6","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:54:24 PDT 2018","Fri Jul 27 15:54:30 PDT 2018","Mon Jul 30 15:54:30 PDT 2018","","","","6","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","60","60.0001","33","33.0001","70","70.0001","optionB"
"31HLTCK4BKUV1H5I63R9NOJ1N9LGVN","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:40:02 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:40:02 PDT 2018","","","3ZPPDN2SLVV16GUHNA1RKN48SFVE9Y","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:09:44 PDT 2018","Fri Jul 27 16:09:48 PDT 2018","Mon Jul 30 16:09:48 PDT 2018","","","","4","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","55","55.0001","19","19.0001","154","154.0001","optionB"
"35YHTYFL1F2PNH9NVJLR53JPMULFVN","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:28 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:28 PDT 2018","","","3IXQG4FA2TX3ZDIXDJZ1JFYNPIIB9V","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:55:51 PDT 2018","Fri Jul 27 15:55:53 PDT 2018","Mon Jul 30 15:55:53 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","222","222.0001","22","22.0001","221","221.0001","optionB"
"335VBRURDIZZKWWOX7WPV39SJ1NE9O","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:40:02 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:40:02 PDT 2018","","","3G5W44VEU7HJ7Q9ZX2I4AZ30GPMGKB","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:05:10 PDT 2018","Fri Jul 27 16:05:15 PDT 2018","Mon Jul 30 16:05:15 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","173","173.0001","56","56.0001","72","72.0001","optionA"
"3QREJ3J432WX7YP7IQAIY7DS3S0LKC","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:40:05 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:40:05 PDT 2018","","","3NG53N1RLVI5P20XRWBOE381MGF8PO","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:05:07 PDT 2018","Fri Jul 27 16:05:10 PDT 2018","Mon Jul 30 16:05:10 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","135","135.0001","161","161.0001","192","192.0001","optionA"
"3P4ZBJFX2U22269SLTQNR523T3NFWX","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:36 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:36 PDT 2018","","","3WRFBPLXRANJLKIEZ030JXVV6FMN3F","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:16:32 PDT 2018","Fri Jul 27 16:16:58 PDT 2018","Mon Jul 30 16:16:58 PDT 2018","","","","26","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","245","245.0001","9","9.0001","103","103.0001","optionC"
"3VMHWJRYHUFHR6EIVYM9TOGA25TFXQ","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:37 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:37 PDT 2018","","","3H8DHMCCW9AGV6Z8VCHW4E033X6KD5","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:00:58 PDT 2018","Fri Jul 27 16:01:11 PDT 2018","Mon Jul 30 16:01:11 PDT 2018","","","","13","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","84","84.0001","146","146.0001","218","218.0001","optionA"
"3R5LWXWHRZ7N56AD6ISRB9GM3KTGXQ","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:40:06 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:40:06 PDT 2018","","","3YHH42UU5BEXGSGW405247TZY82L0G","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:20:45 PDT 2018","Fri Jul 27 16:20:53 PDT 2018","Mon Jul 30 16:20:53 PDT 2018","","","","8","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","212","212.0001","18","18.0001","28","28.0001","optionA"
