url,Reference,A,B
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,217.png,222.png,250.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,187.png,198.png,216.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,177.png,59.png,218.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,2.png,34.png,249.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,168.png,134.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,23.png,76.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,119.png,74.png,95.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,47.png,90.png,246.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,67.png,186.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,18.png,19.png,127.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,22.png,97.png,231.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,78.png,52.png,192.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,89.png,5.png,205.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,175.png,63.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,79.png,147.png,218.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,258.png,40.png,70.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,95.png,15.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,265.png,84.png,92.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,204.png,126.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,49.png,106.png,133.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,198.png,57.png,257.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,152.png,16.png,169.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,7.png,160.png,179.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,245.png,55.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,151.png,182.png,264.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,216.png,37.png,72.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,118.png,28.png,66.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,191.png,75.png,123.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,232.png,210.png,235.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,214.png,139.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,199.png,82.png,143.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,225.png,84.png,143.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,166.png,74.png,266.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,113.png,92.png,245.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,151.png,177.png,267.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,81.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,200.png,12.png,88.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,226.png,33.png,116.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,197.png,21.png,238.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,199.png,132.png,196.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,72.png,82.png,93.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,131.png,82.png,243.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,79.png,66.png,89.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,35.png,171.png,205.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,164.png,184.png,267.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,87.png,7.png,14.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,237.png,23.png,50.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,4.png,45.png,129.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,218.png,153.png,236.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,9.png,87.png,191.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,172.png,23.png,44.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,213.png,65.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,49.png,166.png,183.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,151.png,55.png,58.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,18.png,250.png,253.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,8.png,64.png,229.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,192.png,19.png,171.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,80.png,182.png,220.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,261.png,40.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,154.png,184.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,62.png,42.png,171.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,207.png,91.png,129.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,215.png,11.png,120.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,137.png,151.png,185.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,159.png,214.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,11.png,3.png,222.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,107.png,93.png,259.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,246.png,16.png,183.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,164.png,76.png,83.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,161.png,85.png,138.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,137.png,95.png,176.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,50.png,18.png,34.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,33.png,137.png,208.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,195.png,46.png,152.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,141.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,173.png,130.png,232.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,212.png,174.png,185.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,217.png,100.png,229.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,23.png,42.png,79.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,7.png,104.png,168.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,194.png,9.png,58.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,236.png,111.png,196.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,181.png,18.png,43.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,48.png,134.png,180.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,220.png,46.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,164.png,162.png,209.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,27.png,100.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,214.png,25.png,133.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,255.png,222.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,263.png,81.png,87.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,190.png,141.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,267.png,91.png,184.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,252.png,37.png,179.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,113.png,134.png,215.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,110.png,224.png,249.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,216.png,197.png,221.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,12.png,119.png,260.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,134.png,50.png,193.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,121.png,8.png,215.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,94.png,151.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,257.png,117.png,161.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,23.png,80.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,180.png,138.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,160.png,30.png,72.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,145.png,28.png,99.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,210.png,70.png,254.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,264.png,208.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,144.png,71.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,66.png,69.png,190.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,215.png,50.png,188.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,66.png,15.png,213.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,158.png,7.png,257.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,118.png,149.png,201.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,246.png,223.png,266.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,195.png,98.png,196.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,78.png,159.png,178.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,98.png,103.png,254.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,72.png,21.png,44.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,14.png,2.png,234.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,120.png,68.png,140.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,145.png,184.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,143.png,139.png,200.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,159.png,202.png,257.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,141.png,22.png,259.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,23.png,159.png,169.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,136.png,149.png,191.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,240.png,93.png,180.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,197.png,60.png,237.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,95.png,78.png,84.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,216.png,64.png,153.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,48.png,82.png,193.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,15.png,33.png,80.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,237.png,88.png,245.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,264.png,93.png,239.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,18.png,93.png,111.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,47.png,64.png,187.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,160.png,79.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,66.png,110.png,200.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,166.png,73.png,98.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,5.png,146.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,52.png,59.png,77.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,74.png,20.png,45.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,217.png,50.png,162.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,112.png,202.png,239.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,15.png,91.png,152.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,133.png,109.png,137.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,40.png,55.png,95.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,172.png,185.png,212.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,162.png,223.png,234.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,153.png,156.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,181.png,31.png,58.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,233.png,5.png,190.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,45.png,67.png,123.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,238.png,88.png,213.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,174.png,54.png,65.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,175.png,80.png,142.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,174.png,58.png,74.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,181.png,98.png,116.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,154.png,169.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,99.png,57.png,79.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,198.png,2.png,136.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,172.png,180.png,239.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,43.png,33.png,91.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,170.png,112.png,196.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,190.png,20.png,38.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,111.png,45.png,122.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,207.png,158.png,213.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,45.png,59.png,143.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,190.png,27.png,52.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,253.png,203.png,264.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,255.png,8.png,73.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,241.png,161.png,238.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,188.png,80.png,90.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,132.png,189.png,231.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,199.png,6.png,87.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,163.png,121.png,247.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,218.png,117.png,205.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,5.png,114.png,191.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,156.png,67.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,90.png,38.png,238.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,154.png,114.png,206.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,90.png,59.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,41.png,46.png,138.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,192.png,13.png,149.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,23.png,107.png,225.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,98.png,10.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,23.png,161.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,220.png,72.png,209.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,55.png,46.png,149.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,231.png,182.png,245.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,49.png,152.png,164.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,187.png,10.png,62.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,35.png,206.png,252.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,133.png,60.png,263.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,110.png,67.png,84.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,48.png,202.png,219.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,132.png,88.png,174.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,232.png,194.png,220.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,183.png,18.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,22.png,29.png,83.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,152.png,7.png,148.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,235.png,41.png,119.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,28.png,26.png,48.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,65.png,139.png,184.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,114.png,167.png,192.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,65.png,50.png,69.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,36.png,175.png,254.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,220.png,21.png,111.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,262.png,131.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,64.png,188.png,236.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,63.png,108.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,110.png,67.png,243.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,1.png,82.png,161.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,102.png,126.png,146.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,238.png,202.png,267.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,3.png,213.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,122.png,5.png,12.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,12.png,219.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,224.png,43.png,86.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,228.png,1.png,26.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,2.png,26.png,97.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,244.png,134.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,23.png,153.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,134.png,72.png,239.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,149.png,34.png,147.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,216.png,83.png,103.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,19.png,105.png,251.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,14.png,150.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,51.png,28.png,194.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,264.png,27.png,64.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,143.png,81.png,132.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,211.png,4.png,112.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,197.png,23.png,27.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,147.png,58.png,122.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,85.png,98.png,127.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,6.png,70.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,123.png,41.png,113.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,74.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,106.png,89.png,212.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,212.png,59.png,232.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,187.png,147.png,158.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,177.png,192.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,173.png,96.png,112.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,266.png,123.png,139.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,159.png,157.png,227.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,34.png,51.png,71.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,236.png,14.png,201.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,254.png,145.png,181.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,197.png,207.png,229.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,248.png,62.png,185.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,103.png,7.png,167.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,237.png,24.png,210.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,32.png,154.png,226.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,99.png,101.png,199.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,80.png,236.png,267.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,31.png,110.png,117.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,115.png,30.png,106.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,263.png,148.png,190.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,172.png,2.png,209.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,117.png,177.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,200.png,13.png,238.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,259.png,164.png,252.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,205.png,39.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,89.png,54.png,259.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,12.png,31.png,71.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,249.png,129.png,136.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,78.png,72.png,240.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,153.png,206.png,210.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,198.png,14.png,224.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,114.png,151.png,235.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,170.png,230.png,233.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,78.png,6.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,140.png,162.png,221.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,114.png,112.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,1.png,39.png,95.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,124.png,211.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,230.png,45.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,47.png,95.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,65.png,53.png,225.png
