"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.Reference","Input.A","Input.B","Answer.choice","Approve","Reject"
"32ZCLEW0BZYB21NM9HAW3OME19SPJ2","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3OWEPKL08AQL1581IVD9KT8V6UW7NL","A2SWQM5X54P1O5","Submitted","Thu Aug 02 12:09:32 PDT 2018","Thu Aug 02 12:11:21 PDT 2018","Mon Aug 06 12:11:21 PDT 2018","","","","109","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","136.png","1.png","125.png","optionB",,
"3KWGG5KP6JGI9KK3791IZGFO6K8CMF","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:58 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:58 PDT 2018","","","3TESA3PJ32OY4QUOA00YQWGLWTHMMB","A194R45ACMQEOR","Submitted","Thu Aug 02 12:09:30 PDT 2018","Thu Aug 02 12:12:09 PDT 2018","Mon Aug 06 12:12:09 PDT 2018","","","","159","100% (9/9)","100% (9/9)","100% (9/9)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","203.png","14.png","51.png","optionB",,
"3PGQRAZX02YYAIYDNYFT8G6D1X8SYF","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:16 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:16 PDT 2018","","","3C6FJU71TR7HBFOB25FVB1KMIPXYU4","A27PBC5O3Z5ZED","Submitted","Thu Aug 02 12:08:09 PDT 2018","Thu Aug 02 12:08:16 PDT 2018","Mon Aug 06 12:08:16 PDT 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","1.png","116.png","135.png","optionA",,
"3909MD9T2ZVR08C0HD30UEVIUV9FE4","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:58 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:58 PDT 2018","","","3TVRFO09GLTPSKB7OV1S10HU3SAXL3","A9WGDBDXUNLOD","Submitted","Thu Aug 02 12:07:11 PDT 2018","Thu Aug 02 12:07:13 PDT 2018","Mon Aug 06 12:07:13 PDT 2018","","","","2","100% (1/1)","100% (1/1)","100% (1/1)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","232.png","123.png","207.png","optionA",,
"3WGCNLZJKFMVIN4SEJDVZU93T9PD18","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3CP1TO84PUFAPF5P8J0SULR14TA52D","AOO39X8E3OJYY","Submitted","Thu Aug 02 12:07:47 PDT 2018","Thu Aug 02 12:09:10 PDT 2018","Mon Aug 06 12:09:10 PDT 2018","","","","83","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","111.png","42.png","53.png","optionB",,
"3F6045TU7D2142U66GNMS48W00Z99X","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","3IXQG4FA2UCNEF7XU26K7UZ7KV69BA","A3KCUB6P3IE8NL","Submitted","Thu Aug 02 12:08:40 PDT 2018","Thu Aug 02 12:10:05 PDT 2018","Mon Aug 06 12:10:05 PDT 2018","","","","85","100% (34/34)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","173.png","131.png","175.png","optionB",,
"3JAOYN9IHLGTAYGA8YL2AE2O0GF33T","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:16 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:16 PDT 2018","","","304SM51WA4I5JU3W386BOP4XCJVBSN","A27PBC5O3Z5ZED","Submitted","Thu Aug 02 12:08:42 PDT 2018","Thu Aug 02 12:08:45 PDT 2018","Mon Aug 06 12:08:45 PDT 2018","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","179.png","136.png","162.png","optionA",,
"3FO95NVK5CEPDHMR93NZ0KDGYATRSC","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:58 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:58 PDT 2018","","","3DZQRBDBSMT0GZZJOFR5666LORHS3C","A2V3GBDTA9KEU0","Submitted","Thu Aug 02 12:07:08 PDT 2018","Thu Aug 02 12:08:05 PDT 2018","Mon Aug 06 12:08:05 PDT 2018","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","202.png","20.png","54.png","optionB",,
"3TKXBROM5TOJLF0IWMKCURL2FVXIJJ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:01 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:01 PDT 2018","","","36AHBNMV1SQVUDDPGAP611GYWP2YDU","ATHS9GUME1XCA","Submitted","Thu Aug 02 12:07:46 PDT 2018","Thu Aug 02 12:08:12 PDT 2018","Mon Aug 06 12:08:12 PDT 2018","","","","26","100% (131/131)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","12.png","5.png","259.png","optionA",,
"33EEIIWHK7L5T8OVQJ346HNI1SLVQK","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:16 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:16 PDT 2018","","","3OVR4I9USQX9LF3AWP7JLBJQK3T4QL","A2S96ZZ70YFPSK","Submitted","Thu Aug 02 12:08:46 PDT 2018","Thu Aug 02 12:08:52 PDT 2018","Mon Aug 06 12:08:52 PDT 2018","","","","6","100% (137/137)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","215.png","33.png","160.png","optionB",,
"3U74KRR67MZ5DJ7E5WB8154SZWITNF","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","36WLNQG780O49BYE2DM6Z80IBSMBEM","A2ZBYVQLDUZOV7","Submitted","Thu Aug 02 12:08:34 PDT 2018","Thu Aug 02 12:08:36 PDT 2018","Mon Aug 06 12:08:36 PDT 2018","","","","2","100% (50/50)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","59.png","107.png","150.png","optionB",,
"3D42WVSDH89P6DTRHEFU1HNYC7EYF2","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","3K3R2QNK8CH2AEG3UTNFCKRV9GDU9C","A2V3GBDTA9KEU0","Submitted","Thu Aug 02 12:10:20 PDT 2018","Thu Aug 02 12:11:11 PDT 2018","Mon Aug 06 12:11:11 PDT 2018","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","225.png","19.png","205.png","optionA",,
"382GHPVPHS5ESUZE8CQLKJUUEGB34E","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:16 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:16 PDT 2018","","","3D4CH1LGEB7J5WF8AOYY85Q408YG9Y","A2V3GBDTA9KEU0","Submitted","Thu Aug 02 12:08:35 PDT 2018","Thu Aug 02 12:09:55 PDT 2018","Mon Aug 06 12:09:55 PDT 2018","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","181.png","41.png","137.png","optionB",,
"3BJKPTD2QCQQSHZ6Y3SPAP920T7RT1","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:58 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:58 PDT 2018","","","3MB8LZR5BG7J8KC0PCM3B69S7JVKL1","A109CH3492UU42","Submitted","Thu Aug 02 12:07:12 PDT 2018","Thu Aug 02 12:08:39 PDT 2018","Mon Aug 06 12:08:39 PDT 2018","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","155.png","151.png","174.png","optionB",,
"3FHTJGYT8NE1BZXL1BPT6BUY9HBPGY","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:01 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:01 PDT 2018","","","3L6L49WXW1BKSTKCCXJGN0OZO76458","A27PBC5O3Z5ZED","Submitted","Thu Aug 02 12:08:30 PDT 2018","Thu Aug 02 12:08:32 PDT 2018","Mon Aug 06 12:08:32 PDT 2018","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","191.png","20.png","141.png","optionA",,
"36U4VBVNQOR5SUEVY8IZFLV4J7ERUS","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:58 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:58 PDT 2018","","","3QJOXOW4XK50S22BT2CFDOBCNRQMEM","A109CH3492UU42","Submitted","Thu Aug 02 12:09:18 PDT 2018","Thu Aug 02 12:10:24 PDT 2018","Mon Aug 06 12:10:24 PDT 2018","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","82.png","116.png","136.png","optionB",,
"3M67TQBQQH2F9L4BYM1MOZJG6IH9AC","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","36PW28KO40AZQ1TMWZMA4XGCTA1EAU","A38NFX88VZDMJ3","Submitted","Thu Aug 02 12:08:47 PDT 2018","Thu Aug 02 12:09:37 PDT 2018","Mon Aug 06 12:09:37 PDT 2018","","","","50","100% (42/42)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","150.png","67.png","126.png","optionB",,
"3G5RUKN2ECHMT4Y07Q6RA53G5PFN99","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3C2NJ6JBKBVEF4BVCJWEO2RNVE9N2K","AQXRHIMQ7UK7O","Submitted","Thu Aug 02 12:06:51 PDT 2018","Thu Aug 02 12:06:56 PDT 2018","Mon Aug 06 12:06:56 PDT 2018","","","","5","100% (140/140)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","249.png","79.png","133.png","optionB",,
"30Z7M1Q8UYYFVGL1TUV8O3O5MCYA8N","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:01 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:01 PDT 2018","","","3A9AA95ATX06HM6VAHB4QYZUF31P5J","A109CH3492UU42","Submitted","Thu Aug 02 12:06:50 PDT 2018","Thu Aug 02 12:07:41 PDT 2018","Mon Aug 06 12:07:41 PDT 2018","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","63.png","62.png","73.png","optionA",,
"3RKHNXPHGWAJ5Q108O92E99QOFKUK2","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:59 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:59 PDT 2018","","","3HL8HNGX46FDRWJDZ4SGQKQSZTXF9X","A2MFMT03E21ZIT","Submitted","Thu Aug 02 12:06:38 PDT 2018","Thu Aug 02 12:08:05 PDT 2018","Mon Aug 06 12:08:05 PDT 2018","","","","87","100% (8/8)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","222.png","249.png","250.png","optionA",,
"3ZZAYRN1I65NV47Q6BBLGU4XP6NTOU","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","3XXU1SWE8N90ZBESOSNVJ8E8Z9RA04","A230VUDYOCRZ4N","Submitted","Thu Aug 02 12:09:03 PDT 2018","Thu Aug 02 12:09:08 PDT 2018","Mon Aug 06 12:09:08 PDT 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","4.png","68.png","101.png","optionB",,
"3YZ7A3YHR5708UOTCWAWXJ8K6S4S5Z","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","30IQTZXKALKCVOMLZ2F93GP60UZX0U","AKSJ3C5O3V9RB","Submitted","Thu Aug 02 12:06:28 PDT 2018","Thu Aug 02 12:08:02 PDT 2018","Mon Aug 06 12:08:02 PDT 2018","","","","94","100% (301/301)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","216.png","58.png","148.png","optionA",,
"3W3RSPVVGS5UPWJITOL3T9M5DFPUL5","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:59 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:59 PDT 2018","","","3VD82FOHKR29V739ARLXF40EXFSCOY","A2ZBYVQLDUZOV7","Submitted","Thu Aug 02 12:09:05 PDT 2018","Thu Aug 02 12:09:08 PDT 2018","Mon Aug 06 12:09:08 PDT 2018","","","","3","100% (50/50)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","105.png","54.png","224.png","optionB",,
"33CLA8O0MIPG9CH53JN0TLU19KZFRH","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3LBXNTKX0S9URIAYZYY2WRQZ3YTX96","AFU00NU09CFXE","Submitted","Thu Aug 02 12:06:51 PDT 2018","Thu Aug 02 12:07:41 PDT 2018","Mon Aug 06 12:07:41 PDT 2018","","","","50","100% (49/49)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","66.png","29.png","30.png","optionA",,
"3MDWE879UHGKSV93401IJA3MO029B7","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","3F1567XTNXJAIL9MDK3A2JU66V79QM","A2XFO0X6RCS98M","Submitted","Thu Aug 02 12:08:54 PDT 2018","Thu Aug 02 12:08:58 PDT 2018","Mon Aug 06 12:08:58 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","148.png","67.png","184.png","optionA",,
"39N6W9XWRD1VKDPMSYLCJ2NADMEYG1","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","3QRYMNZ7FZV8Z358VYGAPP0DVRMTNI","ATHS9GUME1XCA","Submitted","Thu Aug 02 12:08:12 PDT 2018","Thu Aug 02 12:08:20 PDT 2018","Mon Aug 06 12:08:20 PDT 2018","","","","8","100% (131/131)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","227.png","183.png","210.png","optionB",,
"3J6BHNX0U966A0HRBNXG0EHWGJRKN0","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:59 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:59 PDT 2018","","","358010RM5F7SOPN12Z3YO9FWUQCVXK","AEF601SQFOSBL","Submitted","Thu Aug 02 12:08:03 PDT 2018","Thu Aug 02 12:08:09 PDT 2018","Mon Aug 06 12:08:09 PDT 2018","","","","6","100% (1/1)","100% (1/1)","100% (1/1)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","243.png","233.png","241.png","optionB",,
"3SSN80MU8C2BMUVVDTKPYG8UIX1KXK","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3IGI0VL648YSMB00ZHUBVFUQWJ5NOQ","A2V3GBDTA9KEU0","Submitted","Thu Aug 02 12:07:31 PDT 2018","Thu Aug 02 12:08:43 PDT 2018","Mon Aug 06 12:08:43 PDT 2018","","","","72","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","10.png","76.png","98.png","optionB",,
"3JMNNNO3B1I1GEMFEIIZW18TSVA2WO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:12 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:12 PDT 2018","","","3QECW5O0KIF49EZ2RYKOV80R46MT5S","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:07:56 PDT 2018","Thu Aug 02 12:07:58 PDT 2018","Mon Aug 06 12:07:58 PDT 2018","","","","2","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","252.png","89.png","187.png","optionA",,
"3UY4PIS8QRZ44ZV53DRYVZLX7DRN10","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:59 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:59 PDT 2018","","","39LOEL67OTJIXFKAAHL0PF6KCXB38O","AEF601SQFOSBL","Submitted","Thu Aug 02 12:07:52 PDT 2018","Thu Aug 02 12:08:02 PDT 2018","Mon Aug 06 12:08:02 PDT 2018","","","","10","100% (1/1)","100% (1/1)","100% (1/1)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","254.png","120.png","180.png","optionB",,
"3SR6AEG6W579K9KXC43U42ZBSMRYH0","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","31LVTDXBL8O5VOPVFWV0CIV62BQRL2","A2EOOF9D135HQ1","Submitted","Thu Aug 02 12:09:35 PDT 2018","Thu Aug 02 12:10:02 PDT 2018","Mon Aug 06 12:10:02 PDT 2018","","","","27","98% (173/176)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","139.png","103.png","147.png","optionA",,
"3ZTE0JGGCE669N5FKPGVRK4T1KNCOU","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:05:59 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:05:59 PDT 2018","","","3QUO65DNQV25H1K9WI6X9AMK4FYUOP","A2MFMT03E21ZIT","Submitted","Thu Aug 02 12:07:08 PDT 2018","Thu Aug 02 12:07:11 PDT 2018","Mon Aug 06 12:07:11 PDT 2018","","","","3","100% (8/8)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","140.png","30.png","200.png","optionB",,
"36U4VBVNQOR5SUEVY8IZFLV4J7EURV","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","34PGFRQONPP48UIHB5TTJ2QVQ1ZJWU","AOO39X8E3OJYY","Submitted","Thu Aug 02 12:06:42 PDT 2018","Thu Aug 02 12:07:48 PDT 2018","Mon Aug 06 12:07:48 PDT 2018","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","195.png","211.png","237.png","optionB",,
"3QO7EE372O1QKUQPL2C455TBY05QB9","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:12 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:12 PDT 2018","","","3WMOAN2SRCBNCV9X0TGPQ7OYSC2NVS","AEF601SQFOSBL","Submitted","Thu Aug 02 12:07:40 PDT 2018","Thu Aug 02 12:07:50 PDT 2018","Mon Aug 06 12:07:50 PDT 2018","","","","10","100% (1/1)","100% (1/1)","100% (1/1)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","191.png","45.png","114.png","optionB",,
"3E24UO25QZ4HT6WEAY3S5KCJ5YD6OX","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:26 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:26 PDT 2018","","","3M68NM076ILNC3MOSSPYNZD9CG1R6U","A2V3GBDTA9KEU0","Submitted","Thu Aug 02 12:08:58 PDT 2018","Thu Aug 02 12:10:19 PDT 2018","Mon Aug 06 12:10:19 PDT 2018","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","89.png","4.png","160.png","optionB",,
