ref_video_url,a_video_url,b_video_url,ref_start,ref_end,a_start,a_end,b_start,b_end
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,16,16.0001,182,182.0001,71,71.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,95,95.0001,22,22.0001,151,151.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,119,119.0001,209,209.0001,31,31.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,133,133.0001,210,210.0001,247,247.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,185,185.0001,20,20.0001,150,150.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,169,169.0001,188,188.0001,72,72.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,257,257.0001,102,102.0001,26,26.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,29,29.0001,68,68.0001,53,53.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,156,156.0001,174,174.0001,228,228.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,252,252.0001,201,201.0001,40,40.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,93,93.0001,2,2.0001,38,38.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,233,233.0001,71,71.0001,247,247.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,157,157.0001,243,243.0001,185,185.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,75,75.0001,145,145.0001,131,131.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,184,184.0001,233,233.0001,84,84.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,153,153.0001,231,231.0001,142,142.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,249,249.0001,30,30.0001,76,76.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,132,132.0001,164,164.0001,252,252.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,61,61.0001,254,254.0001,176,176.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,257,257.0001,187,187.0001,13,13.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,98,98.0001,8,8.0001,172,172.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,27,27.0001,203,203.0001,50,50.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,245,245.0001,191,191.0001,88,88.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,53,53.0001,74,74.0001,256,256.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,211,211.0001,138,138.0001,204,204.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,42,42.0001,77,77.0001,212,212.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,17,17.0001,63,63.0001,246,246.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,8,8.0001,128,128.0001,176,176.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,152,152.0001,48,48.0001,29,29.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,131,131.0001,231,231.0001,252,252.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,123,123.0001,120,120.0001,81,81.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,211,211.0001,68,68.0001,125,125.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,35,35.0001,213,213.0001,137,137.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,125,125.0001,210,210.0001,42,42.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,198,198.0001,104,104.0001,250,250.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,16,16.0001,211,211.0001,250,250.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,202,202.0001,209,209.0001,251,251.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,168,168.0001,195,195.0001,115,115.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,139,139.0001,219,219.0001,37,37.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,30,30.0001,68,68.0001,124,124.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,75,75.0001,99,99.0001,248,248.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,167,167.0001,193,193.0001,130,130.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,231,231.0001,130,130.0001,260,260.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,104,104.0001,119,119.0001,262,262.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,188,188.0001,183,183.0001,12,12.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,234,234.0001,238,238.0001,112,112.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,155,155.0001,38,38.0001,127,127.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,205,205.0001,112,112.0001,87,87.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,193,193.0001,170,170.0001,98,98.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,201,201.0001,101,101.0001,14,14.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,137,137.0001,2,2.0001,234,234.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,179,179.0001,123,123.0001,195,195.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,165,165.0001,40,40.0001,99,99.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,8,8.0001,68,68.0001,249,249.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,141,141.0001,121,121.0001,190,190.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,201,201.0001,115,115.0001,76,76.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,25,25.0001,158,158.0001,151,151.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,207,207.0001,76,76.0001,116,116.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,72,72.0001,175,175.0001,239,239.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,242,242.0001,76,76.0001,211,211.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,110,110.0001,139,139.0001,71,71.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,61,61.0001,37,37.0001,103,103.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,82,82.0001,169,169.0001,118,118.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,63,63.0001,60,60.0001,153,153.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,71,71.0001,252,252.0001,65,65.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,60,60.0001,168,168.0001,6,6.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,123,123.0001,15,15.0001,206,206.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,191,191.0001,172,172.0001,232,232.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,232,232.0001,22,22.0001,205,205.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,51,51.0001,18,18.0001,30,30.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,176,176.0001,50,50.0001,35,35.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,8,8.0001,132,132.0001,232,232.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,167,167.0001,90,90.0001,201,201.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,201,201.0001,25,25.0001,34,34.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,188,188.0001,76,76.0001,2,2.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,78,78.0001,195,195.0001,130,130.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,66,66.0001,260,260.0001,244,244.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,248,248.0001,144,144.0001,81,81.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,82,82.0001,86,86.0001,75,75.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,59,59.0001,235,235.0001,267,267.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,93,93.0001,1,1.0001,148,148.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,233,233.0001,16,16.0001,72,72.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,51,51.0001,206,206.0001,30,30.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,57,57.0001,171,171.0001,27,27.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,193,193.0001,194,194.0001,5,5.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,134,134.0001,160,160.0001,183,183.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,75,75.0001,209,209.0001,47,47.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,116,116.0001,96,96.0001,176,176.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,210,210.0001,237,237.0001,87,87.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,219,219.0001,202,202.0001,79,79.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,141,141.0001,51,51.0001,79,79.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,76,76.0001,243,243.0001,120,120.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,240,240.0001,139,139.0001,179,179.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,245,245.0001,182,182.0001,78,78.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,169,169.0001,216,216.0001,40,40.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,100,100.0001,164,164.0001,218,218.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,31,31.0001,245,245.0001,53,53.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,53,53.0001,102,102.0001,73,73.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,125,125.0001,49,49.0001,18,18.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,21,21.0001,76,76.0001,14,14.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,35,35.0001,179,179.0001,249,249.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,91,91.0001,134,134.0001,74,74.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,106,106.0001,228,228.0001,211,211.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,88,88.0001,262,262.0001,266,266.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,181,181.0001,182,182.0001,178,178.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,129,129.0001,121,121.0001,237,237.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,205,205.0001,58,58.0001,83,83.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,3,3.0001,209,209.0001,35,35.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,80,80.0001,84,84.0001,147,147.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,189,189.0001,129,129.0001,36,36.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,36,36.0001,58,58.0001,171,171.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,251,251.0001,115,115.0001,23,23.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,143,143.0001,202,202.0001,241,241.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,236,236.0001,109,109.0001,250,250.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,112,112.0001,181,181.0001,36,36.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,194,194.0001,237,237.0001,13,13.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,92,92.0001,132,132.0001,173,173.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,62,62.0001,52,52.0001,176,176.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,96,96.0001,261,261.0001,190,190.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,49,49.0001,115,115.0001,157,157.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,82,82.0001,230,230.0001,91,91.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,156,156.0001,157,157.0001,31,31.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,32,32.0001,249,249.0001,243,243.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,191,191.0001,1,1.0001,180,180.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,53,53.0001,114,114.0001,206,206.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,230,230.0001,233,233.0001,87,87.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,91,91.0001,243,243.0001,61,61.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,103,103.0001,94,94.0001,197,197.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,144,144.0001,21,21.0001,217,217.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,249,249.0001,86,86.0001,169,169.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,60,60.0001,59,59.0001,214,214.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,4,4.0001,222,222.0001,157,157.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,144,144.0001,13,13.0001,81,81.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,212,212.0001,249,249.0001,193,193.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,71,71.0001,49,49.0001,171,171.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,199,199.0001,109,109.0001,251,251.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,59,59.0001,143,143.0001,249,249.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,63,63.0001,22,22.0001,115,115.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,136,136.0001,117,117.0001,205,205.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,32,32.0001,259,259.0001,151,151.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,63,63.0001,187,187.0001,34,34.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,245,245.0001,206,206.0001,18,18.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,78,78.0001,188,188.0001,151,151.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,265,265.0001,180,180.0001,197,197.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,197,197.0001,40,40.0001,30,30.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,161,161.0001,135,135.0001,169,169.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,146,146.0001,54,54.0001,226,226.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,143,143.0001,158,158.0001,83,83.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,98,98.0001,38,38.0001,83,83.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,117,117.0001,231,231.0001,24,24.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,204,204.0001,157,157.0001,38,38.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,137,137.0001,50,50.0001,73,73.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,218,218.0001,19,19.0001,229,229.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,76,76.0001,193,193.0001,134,134.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,91,91.0001,239,239.0001,35,35.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,17,17.0001,59,59.0001,182,182.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,201,201.0001,260,260.0001,177,177.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,107,107.0001,142,142.0001,204,204.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,26,26.0001,48,48.0001,20,20.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,233,233.0001,153,153.0001,195,195.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,246,246.0001,189,189.0001,63,63.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,200,200.0001,45,45.0001,235,235.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,201,201.0001,233,233.0001,206,206.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,129,129.0001,52,52.0001,175,175.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,104,104.0001,162,162.0001,181,181.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,90,90.0001,161,161.0001,250,250.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,37,37.0001,48,48.0001,240,240.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,79,79.0001,90,90.0001,34,34.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,36,36.0001,3,3.0001,258,258.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,248,248.0001,41,41.0001,80,80.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,240,240.0001,208,208.0001,224,224.0001
https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,https://youtu.be/o3o5cUPBPAg,43,43.0001,41,41.0001,179,179.0001
