url,Reference,A,B
http://catamaran2.usc.edu:9999/TaskB/,38.png,88.png,99.png
http://catamaran2.usc.edu:9999/TaskB/,97.png,32.png,153.png
http://catamaran2.usc.edu:9999/TaskB/,103.png,28.png,124.png
http://catamaran2.usc.edu:9999/TaskB/,176.png,21.png,69.png
http://catamaran2.usc.edu:9999/TaskB/,38.png,162.png,165.png
http://catamaran2.usc.edu:9999/TaskB/,113.png,9.png,153.png
http://catamaran2.usc.edu:9999/TaskB/,166.png,95.png,99.png
http://catamaran2.usc.edu:9999/TaskB/,22.png,58.png,68.png
http://catamaran2.usc.edu:9999/TaskB/,114.png,37.png,173.png
http://catamaran2.usc.edu:9999/TaskB/,31.png,137.png,143.png
http://catamaran2.usc.edu:9999/TaskB/,43.png,24.png,116.png
http://catamaran2.usc.edu:9999/TaskB/,20.png,52.png,91.png
http://catamaran2.usc.edu:9999/TaskB/,44.png,50.png,113.png
http://catamaran2.usc.edu:9999/TaskB/,171.png,18.png,170.png
http://catamaran2.usc.edu:9999/TaskB/,153.png,18.png,51.png
http://catamaran2.usc.edu:9999/TaskB/,161.png,33.png,76.png
http://catamaran2.usc.edu:9999/TaskB/,81.png,132.png,175.png
http://catamaran2.usc.edu:9999/TaskB/,104.png,2.png,75.png
http://catamaran2.usc.edu:9999/TaskB/,39.png,116.png,154.png
http://catamaran2.usc.edu:9999/TaskB/,15.png,56.png,91.png
http://catamaran2.usc.edu:9999/TaskB/,20.png,15.png,116.png
http://catamaran2.usc.edu:9999/TaskB/,144.png,5.png,105.png
http://catamaran2.usc.edu:9999/TaskB/,12.png,105.png,133.png
http://catamaran2.usc.edu:9999/TaskB/,83.png,33.png,129.png
http://catamaran2.usc.edu:9999/TaskB/,94.png,102.png,144.png
http://catamaran2.usc.edu:9999/TaskB/,71.png,104.png,175.png
http://catamaran2.usc.edu:9999/TaskB/,119.png,6.png,23.png
http://catamaran2.usc.edu:9999/TaskB/,151.png,44.png,165.png
http://catamaran2.usc.edu:9999/TaskB/,136.png,75.png,98.png
http://catamaran2.usc.edu:9999/TaskB/,5.png,13.png,92.png
http://catamaran2.usc.edu:9999/TaskB/,12.png,78.png,175.png
http://catamaran2.usc.edu:9999/TaskB/,125.png,59.png,88.png
http://catamaran2.usc.edu:9999/TaskB/,104.png,8.png,156.png
http://catamaran2.usc.edu:9999/TaskB/,54.png,30.png,120.png
http://catamaran2.usc.edu:9999/TaskB/,24.png,80.png,158.png
http://catamaran2.usc.edu:9999/TaskB/,51.png,19.png,23.png
http://catamaran2.usc.edu:9999/TaskB/,166.png,90.png,139.png
http://catamaran2.usc.edu:9999/TaskB/,76.png,99.png,154.png
http://catamaran2.usc.edu:9999/TaskB/,81.png,37.png,143.png
http://catamaran2.usc.edu:9999/TaskB/,38.png,102.png,150.png
http://catamaran2.usc.edu:9999/TaskB/,131.png,19.png,104.png
http://catamaran2.usc.edu:9999/TaskB/,26.png,114.png,176.png
http://catamaran2.usc.edu:9999/TaskB/,23.png,67.png,164.png
http://catamaran2.usc.edu:9999/TaskB/,150.png,3.png,169.png
http://catamaran2.usc.edu:9999/TaskB/,83.png,18.png,161.png
http://catamaran2.usc.edu:9999/TaskB/,177.png,62.png,115.png
http://catamaran2.usc.edu:9999/TaskB/,39.png,105.png,162.png
http://catamaran2.usc.edu:9999/TaskB/,140.png,66.png,116.png
http://catamaran2.usc.edu:9999/TaskB/,3.png,151.png,168.png
http://catamaran2.usc.edu:9999/TaskB/,78.png,49.png,104.png
http://catamaran2.usc.edu:9999/TaskB/,154.png,55.png,168.png
http://catamaran2.usc.edu:9999/TaskB/,18.png,5.png,101.png
http://catamaran2.usc.edu:9999/TaskB/,42.png,28.png,91.png
http://catamaran2.usc.edu:9999/TaskB/,53.png,22.png,167.png
http://catamaran2.usc.edu:9999/TaskB/,139.png,50.png,178.png
http://catamaran2.usc.edu:9999/TaskB/,165.png,55.png,84.png
http://catamaran2.usc.edu:9999/TaskB/,125.png,68.png,71.png
http://catamaran2.usc.edu:9999/TaskB/,139.png,107.png,121.png
http://catamaran2.usc.edu:9999/TaskB/,30.png,38.png,113.png
http://catamaran2.usc.edu:9999/TaskB/,157.png,66.png,69.png
http://catamaran2.usc.edu:9999/TaskB/,32.png,20.png,106.png
http://catamaran2.usc.edu:9999/TaskB/,176.png,73.png,87.png
http://catamaran2.usc.edu:9999/TaskB/,174.png,80.png,163.png
http://catamaran2.usc.edu:9999/TaskB/,151.png,24.png,70.png
http://catamaran2.usc.edu:9999/TaskB/,177.png,148.png,170.png
http://catamaran2.usc.edu:9999/TaskB/,8.png,35.png,138.png
http://catamaran2.usc.edu:9999/TaskB/,64.png,58.png,123.png
http://catamaran2.usc.edu:9999/TaskB/,104.png,101.png,144.png
http://catamaran2.usc.edu:9999/TaskB/,9.png,17.png,29.png
http://catamaran2.usc.edu:9999/TaskB/,136.png,142.png,173.png
http://catamaran2.usc.edu:9999/TaskB/,145.png,100.png,168.png
http://catamaran2.usc.edu:9999/TaskB/,22.png,64.png,101.png
http://catamaran2.usc.edu:9999/TaskB/,61.png,57.png,167.png
http://catamaran2.usc.edu:9999/TaskB/,40.png,65.png,170.png
http://catamaran2.usc.edu:9999/TaskB/,137.png,52.png,115.png
http://catamaran2.usc.edu:9999/TaskB/,16.png,41.png,169.png
http://catamaran2.usc.edu:9999/TaskB/,177.png,14.png,86.png
http://catamaran2.usc.edu:9999/TaskB/,24.png,138.png,139.png
http://catamaran2.usc.edu:9999/TaskB/,21.png,67.png,128.png
http://catamaran2.usc.edu:9999/TaskB/,103.png,57.png,68.png
http://catamaran2.usc.edu:9999/TaskB/,11.png,51.png,116.png
http://catamaran2.usc.edu:9999/TaskB/,60.png,43.png,135.png
http://catamaran2.usc.edu:9999/TaskB/,108.png,5.png,94.png
http://catamaran2.usc.edu:9999/TaskB/,60.png,71.png,123.png
http://catamaran2.usc.edu:9999/TaskB/,66.png,119.png,135.png
http://catamaran2.usc.edu:9999/TaskB/,57.png,42.png,141.png
http://catamaran2.usc.edu:9999/TaskB/,40.png,13.png,172.png
http://catamaran2.usc.edu:9999/TaskB/,148.png,132.png,161.png
http://catamaran2.usc.edu:9999/TaskB/,73.png,99.png,152.png
http://catamaran2.usc.edu:9999/TaskB/,27.png,28.png,57.png
http://catamaran2.usc.edu:9999/TaskB/,57.png,46.png,80.png
http://catamaran2.usc.edu:9999/TaskB/,87.png,56.png,73.png
http://catamaran2.usc.edu:9999/TaskB/,102.png,98.png,110.png
http://catamaran2.usc.edu:9999/TaskB/,33.png,8.png,121.png
http://catamaran2.usc.edu:9999/TaskB/,163.png,21.png,152.png
http://catamaran2.usc.edu:9999/TaskB/,78.png,88.png,96.png
http://catamaran2.usc.edu:9999/TaskB/,121.png,80.png,169.png
http://catamaran2.usc.edu:9999/TaskB/,97.png,1.png,53.png
http://catamaran2.usc.edu:9999/TaskB/,61.png,12.png,14.png
http://catamaran2.usc.edu:9999/TaskB/,103.png,100.png,132.png
http://catamaran2.usc.edu:9999/TaskB/,8.png,93.png,148.png
http://catamaran2.usc.edu:9999/TaskB/,169.png,8.png,28.png
http://catamaran2.usc.edu:9999/TaskB/,53.png,60.png,85.png
http://catamaran2.usc.edu:9999/TaskB/,170.png,57.png,159.png
http://catamaran2.usc.edu:9999/TaskB/,135.png,22.png,94.png
http://catamaran2.usc.edu:9999/TaskB/,79.png,40.png,145.png
http://catamaran2.usc.edu:9999/TaskB/,38.png,131.png,144.png
http://catamaran2.usc.edu:9999/TaskB/,86.png,10.png,152.png
http://catamaran2.usc.edu:9999/TaskB/,54.png,91.png,164.png
http://catamaran2.usc.edu:9999/TaskB/,141.png,24.png,70.png
http://catamaran2.usc.edu:9999/TaskB/,71.png,44.png,148.png
http://catamaran2.usc.edu:9999/TaskB/,74.png,155.png,177.png
http://catamaran2.usc.edu:9999/TaskB/,79.png,40.png,56.png
http://catamaran2.usc.edu:9999/TaskB/,40.png,155.png,165.png
http://catamaran2.usc.edu:9999/TaskB/,39.png,26.png,32.png
http://catamaran2.usc.edu:9999/TaskB/,117.png,128.png,133.png
http://catamaran2.usc.edu:9999/TaskB/,17.png,7.png,57.png
http://catamaran2.usc.edu:9999/TaskB/,160.png,10.png,109.png
http://catamaran2.usc.edu:9999/TaskB/,132.png,46.png,163.png
http://catamaran2.usc.edu:9999/TaskB/,102.png,156.png,166.png
http://catamaran2.usc.edu:9999/TaskB/,5.png,115.png,156.png
http://catamaran2.usc.edu:9999/TaskB/,62.png,61.png,161.png
http://catamaran2.usc.edu:9999/TaskB/,63.png,6.png,123.png
http://catamaran2.usc.edu:9999/TaskB/,2.png,16.png,75.png
http://catamaran2.usc.edu:9999/TaskB/,114.png,80.png,84.png
http://catamaran2.usc.edu:9999/TaskB/,140.png,126.png,129.png
http://catamaran2.usc.edu:9999/TaskB/,16.png,9.png,101.png
http://catamaran2.usc.edu:9999/TaskB/,106.png,104.png,129.png
http://catamaran2.usc.edu:9999/TaskB/,39.png,58.png,60.png
http://catamaran2.usc.edu:9999/TaskB/,109.png,126.png,162.png
http://catamaran2.usc.edu:9999/TaskB/,30.png,147.png,164.png
http://catamaran2.usc.edu:9999/TaskB/,170.png,15.png,135.png
http://catamaran2.usc.edu:9999/TaskB/,77.png,66.png,140.png
http://catamaran2.usc.edu:9999/TaskB/,143.png,40.png,117.png
http://catamaran2.usc.edu:9999/TaskB/,75.png,35.png,102.png
http://catamaran2.usc.edu:9999/TaskB/,162.png,42.png,91.png
http://catamaran2.usc.edu:9999/TaskB/,33.png,38.png,113.png
http://catamaran2.usc.edu:9999/TaskB/,95.png,81.png,114.png
http://catamaran2.usc.edu:9999/TaskB/,178.png,93.png,131.png
http://catamaran2.usc.edu:9999/TaskB/,161.png,59.png,120.png
http://catamaran2.usc.edu:9999/TaskB/,143.png,26.png,56.png
http://catamaran2.usc.edu:9999/TaskB/,96.png,37.png,122.png
http://catamaran2.usc.edu:9999/TaskB/,26.png,11.png,169.png
http://catamaran2.usc.edu:9999/TaskB/,121.png,63.png,103.png
http://catamaran2.usc.edu:9999/TaskB/,167.png,38.png,115.png
http://catamaran2.usc.edu:9999/TaskB/,38.png,31.png,175.png
http://catamaran2.usc.edu:9999/TaskB/,32.png,67.png,74.png
http://catamaran2.usc.edu:9999/TaskB/,79.png,93.png,129.png
http://catamaran2.usc.edu:9999/TaskB/,145.png,10.png,78.png
http://catamaran2.usc.edu:9999/TaskB/,82.png,17.png,65.png
http://catamaran2.usc.edu:9999/TaskB/,159.png,128.png,131.png
http://catamaran2.usc.edu:9999/TaskB/,42.png,58.png,103.png
http://catamaran2.usc.edu:9999/TaskB/,37.png,30.png,116.png
http://catamaran2.usc.edu:9999/TaskB/,171.png,157.png,176.png
http://catamaran2.usc.edu:9999/TaskB/,117.png,132.png,144.png
http://catamaran2.usc.edu:9999/TaskB/,76.png,105.png,156.png
http://catamaran2.usc.edu:9999/TaskB/,43.png,23.png,46.png
http://catamaran2.usc.edu:9999/TaskB/,123.png,29.png,61.png
http://catamaran2.usc.edu:9999/TaskB/,106.png,140.png,175.png
http://catamaran2.usc.edu:9999/TaskB/,139.png,47.png,118.png
http://catamaran2.usc.edu:9999/TaskB/,117.png,104.png,158.png
http://catamaran2.usc.edu:9999/TaskB/,45.png,50.png,127.png
http://catamaran2.usc.edu:9999/TaskB/,82.png,14.png,38.png
http://catamaran2.usc.edu:9999/TaskB/,40.png,97.png,98.png
http://catamaran2.usc.edu:9999/TaskB/,82.png,9.png,28.png
http://catamaran2.usc.edu:9999/TaskB/,54.png,24.png,160.png
http://catamaran2.usc.edu:9999/TaskB/,159.png,6.png,144.png
http://catamaran2.usc.edu:9999/TaskB/,137.png,23.png,171.png
http://catamaran2.usc.edu:9999/TaskB/,6.png,124.png,146.png
http://catamaran2.usc.edu:9999/TaskB/,161.png,22.png,115.png
http://catamaran2.usc.edu:9999/TaskB/,74.png,67.png,142.png
http://catamaran2.usc.edu:9999/TaskB/,112.png,5.png,126.png
http://catamaran2.usc.edu:9999/TaskB/,1.png,23.png,98.png
http://catamaran2.usc.edu:9999/TaskB/,112.png,8.png,137.png
http://catamaran2.usc.edu:9999/TaskB/,162.png,14.png,67.png
http://catamaran2.usc.edu:9999/TaskB/,109.png,101.png,126.png
http://catamaran2.usc.edu:9999/TaskB/,138.png,104.png,169.png
http://catamaran2.usc.edu:9999/TaskB/,121.png,66.png,75.png
http://catamaran2.usc.edu:9999/TaskB/,143.png,62.png,90.png
http://catamaran2.usc.edu:9999/TaskB/,86.png,55.png,128.png
http://catamaran2.usc.edu:9999/TaskB/,82.png,103.png,109.png
http://catamaran2.usc.edu:9999/TaskB/,173.png,89.png,178.png
http://catamaran2.usc.edu:9999/TaskB/,148.png,158.png,161.png
http://catamaran2.usc.edu:9999/TaskB/,41.png,124.png,156.png
http://catamaran2.usc.edu:9999/TaskB/,93.png,51.png,88.png
http://catamaran2.usc.edu:9999/TaskB/,141.png,70.png,104.png
http://catamaran2.usc.edu:9999/TaskB/,79.png,120.png,124.png
http://catamaran2.usc.edu:9999/TaskB/,54.png,30.png,172.png
http://catamaran2.usc.edu:9999/TaskB/,152.png,62.png,85.png
http://catamaran2.usc.edu:9999/TaskB/,116.png,88.png,151.png
http://catamaran2.usc.edu:9999/TaskB/,25.png,41.png,97.png
http://catamaran2.usc.edu:9999/TaskB/,73.png,54.png,83.png
http://catamaran2.usc.edu:9999/TaskB/,70.png,21.png,130.png
http://catamaran2.usc.edu:9999/TaskB/,78.png,61.png,145.png
http://catamaran2.usc.edu:9999/TaskB/,169.png,19.png,29.png
http://catamaran2.usc.edu:9999/TaskB/,41.png,152.png,169.png
http://catamaran2.usc.edu:9999/TaskB/,171.png,65.png,85.png
http://catamaran2.usc.edu:9999/TaskB/,87.png,14.png,45.png
http://catamaran2.usc.edu:9999/TaskB/,144.png,24.png,29.png
http://catamaran2.usc.edu:9999/TaskB/,45.png,18.png,83.png
http://catamaran2.usc.edu:9999/TaskB/,85.png,54.png,109.png
http://catamaran2.usc.edu:9999/TaskB/,150.png,23.png,48.png
